dish_id,category,dish_name
20406,Starters,Chilli Potato
20407,Starters,Honey Chilli Cauliflower Spicy
20408,Starters,Honey Chilli Potato
20409,Snacks,Spring Roll 2 Pieces
20410,Snacks,Fries
20411,Snacks,Paneer Bullets
20412,Snacks,Mushroom Nuggets
20413,Snacks,Paneer Nuggets
20414,Main Course,Yellow Dal Tadka
20415,Main Course,Matar Mushroom
20416,Main Course,Mushroom Butter Masala
20417,Main Course,Manchurian Gravy
20418,Main Course,Gobi Manchurian Gravy
20419,Main Course,Gobi Chilli Gravy
20420,Main Course,Mushroom Chilli Gravy
20421,Main Course,Rajma Masala
20422,Main Course,Masala Chaap Gravy
20423,Burger,Peri Peri Burger
20424,Burger,Veggie Burger
20425,Sandwich,Veg Grilled Sandwich
20426,Sandwich,Corn Cheese Grilled Sandwich
20427,Sandwich,Mushroom Grilled Sandwich
20428,Sandwich,Tandoori Paneer Grilled Sandwich
20429,Sandwich,Paneer Makhani Grilled Sandwich
20430,Biryani,Veg Fried Rice
20431,Biryani,Mushroom Fried Rice
20432,Momos,Momos 10 Pieces
20433,Momos,Fried Momos 10 Pieces
20434,Momos,Chilli Garlic Momos 10 Pieces
20435,Momos,Chilli Momos 10 Pieces
20436,Momos,Creamy Momos 10 Pieces
20437,Fried Rice,Cheese Fried Rice
20438,Chopsuey,Veg Chopsuey
20439,Soups,Hot and Sour Soup
20440,Pizza,Golden Corn Pizza
20441,Pizza,Jalapeno and Red Paprika Pizza
20442,Pizza,Crispy Capsicum and Fresh Tomato Pizza
20443,Pizza,Capsicum and Tomato Pizza
20444,Pizza,Double Cheese Margherita Pizza
20445,Pizza,Cheese Margherita Pizza
20446,Pizza,Vegetable Loaded Pizza
20447,Pizza,Paneer Special Pizza
20448,Pizza,Deluxe Veggie Pizza
20449,Pizza,Capsicum Pizza 8 Inch
20450,Pizza,Onion Pizza 8 inches
20451,Pizza,Tomato Pizza 8 inches
20452,Pizza,Jalapeno Pizza 8 inches
20453,Pasta,Tandoori Pasta
20454,Pasta,Cheesy Pasta
20455,Wraps,Veggie Wrap
20456,Wraps,Paneer Wrap
20457,Wraps,Hot Chilli Paneer Wrap
20458,Accompaniments,Plain Curd
20459,Accompaniments,Veg Raita
20460,Shakes,Strawberry Shake
20461,Shakes,Hazelnut Shake
20462,Shakes,Pineapple Shake
20463,Shakes,Lemon Juice
20464,Shakes,Cold Coffee Shake
20465,Chinese Quick Bites,Soya Chilli Chaap
20466,Snacks,Mushroom Duplex
20467,Snacks,Special Pav Bhaji 3 Pav
20468,Snacks,Cheese Finger Stick
20469,Snacks,Cheese Fingers
20470,Snacks,Spring Roll
20471,Snacks,Cheese French Fries
20472,Snacks,Peri Peri Fries
20473,Snacks,Special Mix Veg Maggi
20474,Snacks,Masala Corn
20475,Snacks,Masala French Fries
20476,Snacks,Butter Corn
20477,Snacks,Peanut Masala
20478,Snacks,Kurkure Spring Roll 2 Pieces
20479,Pastry,Butterscotch Pastry
20480,Pastry,Swiss Roll Pastry
20481,Pastry,Choco Chips Fresh Cream Pastry
20482,Pastry,Pineapple Pastry
20483,Pastry,Dark Chocolate Pastry
20484,Pastry,Strawberry Pastry
20485,Burgers,Veg Burger
20486,Chinese Starters,Chilli Paneer
20487,Chinese Starters,Cheese Chilli
20488,Chinese Starters,Honey Chilli Cauliflower
20489,Chinese Starters,Veg Manchurian
20490,Chinese Starters,Gobhi Manchurian
20491,Chinese Starters,Mushroom Chilli
20492,Rakhi special,Rakhi Special Chocolate Bucket
20493,Rakhi special,Rakhi assorted Chocolate Pack
20494,Rakhi special,Rakhi Tray
20495,Rakhi special,Rakhi Chocolate Bag
20496,Rakhi special,Rakhi Special Chocolate Box
20497,Rakhi special,Rakhi Small Net Cage
20498,99 Store,Veg Burger Fries Cold Drink
20499,99 Store,Momos 5 Pc Spring Roll 1Pc Cold Drink
20500,Pasta,Cheese White Sauce Pasta
20501,Pasta,Mixed Sauce Pasta
20502,Momos,Steamed Momos 7 Pieces
20503,Momos,Kurkure Momos 7 Pieces
20504,Momos,Fried Momos 7 Pieces
20505,Cake,Pineapple Cake 1 kg
20506,Cake,Chocolate Cake
20507,Cake,Pineapple Cake
20508,Cake,Eggless Laddu Gopal Cream Cake
20509,Cake,Laddu Gopal Cake 500 g
20510,Cake,Laddu Gopal Cream Cake 500 g
20511,Pizza,Kulhad Pizza
20512,Pizza,Onion Tomato Pizza 8 inches
20513,Fried Rice,Veg Fried Rice
20514,Sandwiches,Veg Grilled Sandwich
20515,Sandwiches,Butter Corn Sandwich
20516,Sandwiches,Veg Fresh Sandwich
20517,Sandwiches,Oberoi Special Sandwich
20518,Beverages,Sweet Lassi
20519,Beverages,Salted Lassi
20520,Coffee,Cold Coffee With Vanilla Ice Cream
20521,Starters,Soya Chilli
20522,Starters,Paneer 65 8 Pieces
20523,Starters,Veg Crispy
20524,Starters,Veg Lollipop 8 Pieces
20525,Janmashtami cakes,Janmashtami Special Matki Cake 500Gm
20526,Combos,Veg Burger Fries cold drink
20527,Combos,Momos 5 pc spring roll 1pc cold drink
20528,Recommended,Butter chicken
20529,Recommended,Kadhai chicken
20530,Recommended,Butter roti
20531,Recommended,Butter naan
20532,Recommended,Gulab jamun 2 pieces
20533,Main Course,Veg manchurian gravy
20534,Main Course,Butter chicken
20535,Main Course,Butter chicken boneless
20536,Main Course,Kadhai chicken
20537,Main Course,Chicken curry
20538,Main Course,Rahra chicken
20539,Main Course,Chicken lababdar
20540,Main Course,Chicken tikka masala
20541,Main Course,Chicken masala with bone
20542,Main Course,Paneer tikka butter masala
20543,Main Course,Paneer lababdar
20544,Main Course,Shahi paneer
20545,Main Course,Karahi paneer
20546,Main Course,Palak paneer
20547,Main Course,Veg kofta
20548,Main Course,Chilli paneer gravy
20549,Main Course,Soya champ masala
20550,Main Course,Mushroom do pyaza
20551,Main Course,Kashmiri dum aloo
20552,Main Course,Chana masala
20553,Main Course,Ra jmah masala
20554,Main Course,Aloo gobi masala
20555,Main Course,Jeera aloo
20556,Main Course,Yellow dal tadka
20557,Main Course,Saffron special kadi pakoda
20558,Main Course,Egg curry 2 pieces
20559,Main Course,Amritsari dal
20560,Main Course,Paneer dhania adraki
20561,Main Course,Fry egg half
20562,Main Course,Matar paneer
20563,Main Course,Paneer bhurji
20564,Main Course,Paneer taka tak
20565,Main Course,Veg gravy
20566,Main Course,Palak corn
20567,Main Course,Chicken taka tak
20568,Starters,Chicken pakoda
20569,Starters,Lemon chicken
20570,Starters,Chilli chicken boneless dry
20571,Starters,Chicken lolly pop
20572,Starters,Chicken malai tikka
20573,Starters,Chicken tikka
20574,Starters,Tandoori chicken
20575,Starters,Chilli mushroom
20576,Starters,Boiled chicken
20577,Starters,Chilli chicken with dry
20578,Starters,Chicken manchurian dry
20579,Starters,Chicken seekh kebab
20580,Starters,Paneer malai tikka
20581,Starters,Crispy corn salt and pepper
20582,Starters,Crispy fry chicken
20583,Starters,Soya malai champ
20584,Starters,Mushroom tikka
20585,Starters,Dahi kebab
20586,Starters,Chiilly paneer dry
20587,Starters,Mushroom duplex
20588,Starters,Manchurian dry
20589,Starters,Honey chilli potato
20590,Starters,Honey chilli cauliflower
20591,Starters,Chilli potato
20592,Starters,Soya champ tikka
20593,Starters,Salt and pepper
20594,Starters,Mushroom salt and pepper
20595,Starters,Tandoori dil khush aloo
20596,Starters,Tandoori pineapple chat
20597,Starters,Soya champ shashlic
20598,Starters,Rabri malai soya champ
20599,Starters,Dahi kurkure kebab
20600,Starters,Tandoori mushroom tikka
20601,Starters,Paneer achari tikka
20602,Starters,Paneer mint tikka
20603,Starters,Chicken angara tikka
20604,Starters,Chicken seekh kebab galafy
20605,Starters,Lehsuni chicken haryali tikka
20606,Starters,Tagri kebab
20607,Starters,Chicken spring rolls
20608,Starters,Chicken wings
20609,Starters,Chicken salt and pepper
20610,Starters,Drums of heaven
20611,Starters,Black pepper chicken
20612,Non Veg Main Course,Mutton roghan josh
20613,Non Veg Main Course,Mutton khara masala
20614,Non Veg Main Course,Mutton gravy
20615,Non Veg Main Course,Chicken tikka butter masala
20616,Non Veg Main Course,Fish curry
20617,Non Veg Main Course,Murg bhuna masala
20618,Non Veg Main Course,Non veg gravy
20619,Non Veg Main Course,Chicken tari wala
20620,Drinks Beverages,Mineral water
20621,Drinks Beverages,Soda
20622,Drinks Beverages,Red bull
20623,Drinks Beverages,Orange juice
20624,Drinks Beverages,Mix juice
20625,Drinks Beverages,Lassi sweet salted
20626,Drinks Beverages,Plain lassi
20627,Drinks Beverages,Fresh lemon water with soda
20628,Drinks Beverages,Cold coffee
20629,Drinks Beverages,Masala chhachh
20630,Drinks Beverages,Fresh lemon water
20631,Drinks Beverages,Pineapple juice
20632,Drinks Beverages,Mango juice
20633,Breads,Chur chur naan
20634,Breads,Garlic naan
20635,Breads,Butter roti
20636,Breads,Butter naan
20637,Breads,Cheese naan
20638,Breads,Paneer prantha with curd
20639,Breads,Gobi prantha with curd
20640,Breads,Plain naan
20641,Breads,Stuff naan
20642,Breads,Mix kulcha
20643,Breads,Aloo prantha
20644,Breads,Paneer kulcha
20645,Breads,Onion kulcha
20646,Breads,Plain prantha
20647,Breads,Onion kulcha breads
20648,Breads,Missi roti
20649,Breads,Green chilli roti
20650,Breads,Onion prantha with curd breads
20651,Breads,Aloo prantha with curd
20652,Breads,Onion prantha with curd
20653,Breads,Mix prantha with curd
20654,Breads,Mint prantha
20655,Breads,Green red chilli prantha
20656,Breads,Aloo kulcha
20657,Snacks,French fries
20658,Snacks,Mix pakoda
20659,Snacks,Crispy chana
20660,Snacks,Peanut masala
20661,Snacks,Masala omelette with slice
20662,Snacks,Egg bhurji
20663,Snacks,Boiled egg
20664,Snacks,Butter toast
20665,Snacks,Paneer pakoda
20666,Snacks,Boiled corn
20667,Snacks,Boiled veg
20668,Snacks,Cheese finger
20669,Snacks,Peanut rosted
20670,Snacks,Plain peanut
20671,Snacks,Omelette with slice
20672,Combos,Manchurian with veg fried rice
20673,Combos,Rajma rice
20674,Combos,Chinese meal
20675,Combos,Chana rice
20676,Combos,Amritsari chole kulcha
20677,Combos,Grilled sandwich with cold coffee
20678,99 Store,Chinese Meal
20679,99 Store,Manchurian With Veg Fried Rice
20680,99 Store,Chana Rice
20681,Noodles,Chicken hakka noodles
20682,Noodles,Veg hakka noodles
20683,Noodles,Veg chowein
20684,Noodles,Egg noodles
20685,Noodles,Chicken chilli garlic noodles
20686,Fried Rice,Chicken fried rice
20687,Fried Rice,Chicken chilli garlic fried rice
20688,Fried Rice,Veg fried rice
20689,Rice,Zeera rice
20690,Rice,Rice papad
20691,Desserts,Ice cream strawberry
20692,Desserts,Ice ceam butterscotch
20693,Desserts,Ice cream vanilla
20694,Desserts,Gulab jamun 2 pieces
20695,Desserts,Saffron spl tutty fruity
20696,Biryani,Egg biryani
20697,Biryani,Soya champ biryani
20698,Accompaniments,Aloo raita
20699,Accompaniments,Boondi raita
20700,Accompaniments,Plain dahi 500 ml
20701,Accompaniments,Papad rosted 2 pieces
20702,Accompaniments,Plain slice
20703,Accompaniments,Butter slice
20704,Accompaniments,Papad masala 2 pieces
20705,Accompaniments,Plain raita
20706,Accompaniments,Pineapple raita
20707,Accompaniments,Mix raita
20708,Accompaniments,Pudeena raita
20709,Accompaniments,Cucumber raita
20710,Sandwich,Cheese grilled sandwich
20711,Sandwich,Grilled sandwich
20712,Sandwich,Chicken sandwich
20713,Sandwich,Chicken grilled sandwich
20714,Thali,Non veg thali
20715,Rolls,Spring rolls
20716,Rolls,Crispy rolls
20717,Chaat,Aloo chana chat
20718,Sandwiches,Cheese sandwich
20719,Sandwiches,Veg sandwich
20720,Burgers,Veg burger
20721,Sweets,Gajar ka halwa seasonal
20722,Main Course,Chana Pindi
20723,Main Course,Black Dal Fry
20724,Main Course,Mix Vegetable
20725,Combos,Fried Rice With Cheese Chilli
20726,Combos,Noodle With Cheese Chilli
20727,Combos,Noodle With Manchurian Gravy
20728,Combos,Dal With Rice
20729,Soups,Veg Thukpa
20730,Soups,Veg Hot And Sour Soup
20731,Soups,Special Thukpa
20732,Pulav,Veg Pulav
20733,Pulav,Matar Pulav
20734,Pulav,Cheese Pulav
20735,Momos,Steam Momos 10 Pcs
20736,Recommended,Kadhi rice meal box
20737,Recommended,Butter chicken rice meal box
20738,Recommended,Rajma rice meal box
20739,Recommended,Veg spring roll
20740,Recommended,Chilli chicken dry full
20741,Recommended,Chilli chicken gravy
20742,Recommended,Chicken chowmein full
20743,Recommended,Chilli mushroom full
20744,Recommended,Honey chilli cauliflower full
20745,Recommended,Chilli potato full
20746,Recommended,Vegetable manchurian full
20747,Recommended,Steamed vegetable dumplings 10 pieces
20748,Recommended,Mixed arrabbiata and alfredo pasta
20749,Recommended,Alfredo white sauce pasta
20750,Recommended,Veg cottage cheese burger
20751,Recommended,French fries
20752,Meal Box,Kadhi rice meal box
20753,Meal Box,Butter chicken rice meal box
20754,Meal Box,Chole bhature 2 bhature
20755,Meal Box,Chole rice meal box
20756,Meal Box,Rajma rice meal box
20757,Chinese,Gravy spring roll
20758,Chinese,Veg spring roll
20759,Chinese,Chilli chicken dry full
20760,Chinese,Chicken lollipop full
20761,Chinese,Chicken wings full
20762,Chinese,Cheese chilli gravy
20763,Chinese,Chilli chicken gravy
20764,Chinese,Chicken fried rice full
20765,Chinese,Chicken chilli garlic noodles full
20766,Chinese,Chicken hakka noodles full
20767,Chinese,Chicken chowmein full
20768,Chinese,Vegetable chilli garlic noodles full
20769,Chinese,Vegetable hakka noodles full
20770,Chinese,Vegetable chowmein full
20771,Chinese,Egg fried rice full
20772,Chinese,Vegetable fried rice full
20773,Chinese,Chicken gravy momos 10 pieces
20774,Chinese,Crispy chicken dumplings 10 pieces
20775,Chinese,Pan fried chicken dumplings 10 pieces
20776,Chinese,Steamed chicken dumplings 10 pieces
20777,Chinese,Veg gravy momos 10 pieces
20778,Chinese,Crispy vegetable dumplings 10 pieces
20779,Chinese,Pan fried vegetable dumplings 10 pieces
20780,Chinese,Chilli mushroom full
20781,Chinese,Mushroom duplex full
20782,Chinese,Honey chilli cauliflower full
20783,Chinese,Honey chilli potato full
20784,Chinese,Chilli potato full
20785,Chinese,Cheese chilli dry full
20786,Chinese,Vegetable manchurian full
20787,Chinese,Steamed vegetable dumplings 10 pieces
20788,Pasta,Arrabbiata red sauce pasta
20789,Pasta,Mixed arrabbiata and alfredo pasta
20790,Pasta,Alfredo white sauce pasta
20791,Sandwich,Vegetarian sandwich
20792,Sandwich,Chicken Tikka Sandwich
20793,Sandwich,Egg sandwich
20794,Burger,Chicken tikka burger
20795,Burger,Bun samosa 1 piece
20796,Burger,Veg cottage cheese burger
20797,Burger,Veg aloo tikki burger
20798,Pizza,Chicken tikka pizza 85 inches
20799,Pizza,Harissa chicken pizza 85 inches
20800,Pizza,Takeout harissa pizza 85 inches
20801,Pizza,Spicy paneer pizza 85 inches
20802,Pizza,Margherita pizza 85 inches
20803,Snacks,Peri peri french fries
20804,Main Course,Hot and crispy chicken
20805,Main Course,Lemon chicken
20806,Soups,Veg thukpa
20807,Soups,Veg manchow soup
20808,Soups,Chicken thukpa
20809,Soups,Chicken soup
20810,Beverages,Blue lagoon
20811,Beverages,Virgin mojito
20812,Beverages,Bubble gum mojito
20813,Beverages,Kitkat milkshake
20814,Beverages,Chocolate oreo shake
20815,Beverages,Chocolate milkshake
20816,Beverages,Kesar pista milkshake
20817,Beverages,Strawberry milkshake
20818,Beverages,Vanilla milkshake
20819,Tandoor,Chicken afghani momos 10 pieces
20820,Tandoor,Veg afghani momos 10 pieces
20821,Tandoor,Mushroom tikka
20822,Tandoor,Paneer tikka
20823,Tandoor,Hariyali chaap
20824,Tandoor,Achari chaap
20825,Tandoor,Tandoori chaap
20826,Tandoor,Afghani chaap
20827,Tandoor,Malai chaap
20828,Chinese,Krishna Cafe Special Veg Noodles
20829,Chinese,Mix Non Veg Fried Rice
20830,Chinese,Vegetable Noodles
20831,Chinese,Chicken Fried Rice
20832,Chinese,Vegetable Choupsuey
20833,Chinese,Paneer Chilli Gravy
20834,Chinese,Paneer Chilli Dry
20835,Chinese,Veg Manchurian Gravy
20836,Chinese,Veg Manchurian Semi Gravy
20837,Chinese,Mix Non Veg Noodles
20838,Chinese,Chicken Noodles
20839,Chinese,Vegetable Fried Rice
20840,Chinese,Veg Chilli Garlic Noodles
20841,Chinese,Egg Noodles
20842,Chinese,Veg Manchurian Dry
20843,Chinese,Chicken Manchurian Dry
20844,Chinese,Chicken Manchurian Gravy
20845,Chinese,Mushroom Chilli Dry
20846,Chinese,Mushroom Chilli Gravy
20847,Chinese,Paneer Chilli Semi Gravy
20848,Chinese,Egg Fried Rice
20849,Chinese,Chicken Choupsuey
20850,Chinese,Non Veg American Chop Suey
20851,Burger & Pizza,Cheese Capsicum Onion Pizza
20852,Burger & Pizza,Chicken Tikka Pizza
20853,Burger & Pizza,Corn Capsicum Pizza
20854,Burger & Pizza,Cheese Capsicum Paneer Pizza
20855,Burger & Pizza,Vegetable Pizza
20856,Burger & Pizza,Chicken Burger
20857,Burger & Pizza,Veg Burger With Cheese
20858,Burger & Pizza,Veg Burger
20859,Burger & Pizza,Chicken Burger With Cheese
20860,Burger & Pizza,Mushroom Pizza
20861,Burger & Pizza,Chicken Pizza
20862,Starters,Honey Chilli Cauliflower
20863,Starters,Mushroom Duplex
20864,Starters,Spring Roll
20865,Starters,Peanut Masala
20866,Starters,Crispy Corn
20867,Starters,Chana Chaat
20868,Starters,Chana Chilli
20869,Rice & Biryani,Chicken Biryani
20870,Rice & Biryani,Vegetable Biryani
20871,Rice & Biryani,Plain Rice
20872,Rice & Biryani,Kashmiri Pulao
20873,Soups,Cream Of Vegetable Soup
20874,Soups,Chicken Clear Soup
20875,Soups,Chicken Hot And Sour Soup
20876,Soups,Chicken Manchow Soup
20877,Breakfast,Mix Prantha
20878,Breakfast,Aloo Paratha
20879,Breakfast,Onion Prantha
20880,Raita & Salad,Boondi Raita
20881,Raita & Salad,Curd
20882,Raita & Salad,Cucumber Salad
20883,Raita & Salad,Mix Raita
20884,Raita & Salad,Aloo Raita
20885,Raita & Salad,Pineapple Raita
20886,Raita & Salad,Green Salad
20887,Raita & Salad,Onion Salad
20888,Raita & Salad,Kuchumber Salad
20889,Pasta,Red Sauce Pasta
20890,Pasta,White Sauce Pasta
20891,Tandoori Starters,Paneer Tikka
20892,Tandoori Starters,Tandoori Malai Chaap
20893,Tandoori Starters,Veg Kabab
20894,Tandoori Starters,Tandoori Masala Chaap
20895,Tandoori Starters,Paneer Malai Tikka
20896,Tandoori Starters,Mushroom Tikka
20897,Tandoorse,Butter Roti
20898,Tandoorse,Aloo Onion Kulcha
20899,Tandoorse,Garlic Naan
20900,Tandoorse,Butter Naan
20901,Tandoorse,Onion Kulcha
20902,Tandoorse,Garlic Lachha Prantha
20903,Tandoorse,Lachha Paratha
20904,Tandoorse,Missi Roti
20905,Tandoorse,Pudina Paratha
20906,Tandoorse,Roti
20907,Tandoorse,Plain Naan
20908,Tandoorse,Paneer Naan
20909,Thali,Veg Thali Special
20910,Thali,Nonveg Thali
20911,Naan,Paneer Naan With Gravy
20912,Naan,Amritsari Kulcha With Chana
20913,Naan,Chicken Naan With Gravy
20914,3PC Breakfast Meal,EVM Hot Cake
20915,Happy Meal.,HappyMeal McVeggie
20916,Happy Meal.,HappyMeal McAloo Tikki Burger
20917,Happy Meal.,HappyMeal Chicken McGrill
20918,Recommended,Desi Ghee Gujiya
20919,Amrit Festival Special,Shahi Assorted Sweets Box
20920,Amrit Festival Special,Shagun Assorted Sweets Box
20921,Amrit Festival Special,Sangam Assorted Sweets Box
20922,Ganesh Chaturthi Special,Kesar Dry Fruit Modak
20923,Ganesh Chaturthi Special,Moti Modak
20924,Ganesh Chaturthi Special,Coconut Modak
20925,Ganesh Chaturthi Special,Chocolate Modak
20926,Ganesh Chaturthi Special,Strawberry Modak
20927,Ganesh Chaturthi Special,Mango Modak
20928,Ganesh Chaturthi Special,TuttiFrutti Modak
20929,Ganesh Chaturthi Special,Anjeer Badam Pista Modak
20930,Sweets Mithai,Malai Chop
20931,Sweets Mithai,Malai Sandwich
20932,Sweets Mithai,Angoori Petha
20933,Sweets Mithai,Kesar Petha
20934,Sweets Mithai,Dhodha Burfi
20935,Sweets Mithai,Desi Ghee Gujiya
20936,Sweets Mithai,Besan Burfi
20937,Sweets Mithai,Moong Dal Burfi
20938,Sweets Mithai,Chana Badam Burfi
20939,Sweets Mithai,Patisa Desi Ghee
20940,Sweets Mithai,Patisa Roll Desi Ghee
20941,Sweets Mithai,Rasbhari
20942,Sweets Mithai,Kaju Katli
20943,Sweets Mithai,Kaju Pista Roll
20944,Sweets Mithai,Kaju Kesar Katli
20945,Sweets Mithai,Malai Peda
20946,Sweets Mithai,Malai Coconut Burfi
20947,Sweets Mithai,Pineapple Burfi
20948,Sweets Mithai,Milk Cake
20949,Sweets Mithai,Roasted Burfi
20950,Sweets Mithai,Khoya Katli
20951,Sweets Mithai,Pista Burfi
20952,Sweets Mithai,Motichoor Laddu
20953,Sweets Mithai,Panjiri Laddu
20954,Sweets Mithai,Kesar Laddu
20955,Sweets Mithai,Gulab Jamun Desi Ghee
20956,Sweets Mithai,Plain Gulab Jamun
20957,Sweets Mithai,Jalebi Desi Ghee
20958,Snacks,Chole Bhature Plate with Raita
20959,Snacks,Dal Kachori With Sabji 2Pcs
20960,Snacks,Mix Pakora
20961,Snacks,Samosa With Channa 2 Pcs
